txrx,freq_mhz,channel_bw_mhz,occ_bw_khz,emission_desig,modulation,on_1p25_grid,plan_bw_match,conformity,congestion,envelope,lat,lon,ground_elev_m,height_agl_m,struct_height_m,azimuth_deg,elev_angle_deg,ant_gain_dbi,hpbw_deg,f2b_db,ant_pattern,ant_manufacturer,ant_model,polarization,tx_power_w,tx_erp_dbw,total_losses_db,rx_unfaded_dbw,rx_thresh_ber1e3_dbw,station_loc,call_sign,auth_number,licensee_name,in_service_date,flag_gain_zero,flag_hpbw_zero,ovl_fc8000_7950-8050_mhz,ovl_fc7850_7800-7900_mhz
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.55547222,-77.40455556,179.0,85.0,100.0,276.144585572903,0.292675990040382,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-62.13,-87.5,KILLALOE (171 WATER ST) ON,VFG406,011077478-002,Backhaul Network Services Inc.,2025-12-19,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,48.46166667,-81.32722222,307.0,48.0,60.0,247.292009299605,-0.0324996080215662,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-65.0,-87.5,Timmins (629 Spruce St S) ON,CIV983,011105068-002,Backhaul Network Services Inc.,2025-11-21,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.26725,-79.10469444,262.0,92.0,112.0,256.269645090786,-0.225518587969805,43.4,1.4,,A,"Andrew, Div of CommScope",HPX8-77,G,,,4.8,-67.8,-86.0,RUTHERGLEN (150 TROUT POND RD) ON,VEL388,010032291-007,Backhaul Network Services Inc.,2025-11-04,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,43.94277778,-77.22744444,98.0,88.0,100.0,98.6859869295437,-0.210788238894083,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-67.24,-87.5,Athol (1131 CR-12) ON,CIN646,011105571-002,Backhaul Network Services Inc.,2026-01-07,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.36919444,-77.32319444,434.0,100.0,104.0,149.352371410755,-0.406428927263159,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-65.61,-87.5,EGANVILLE (1568 QUADEVILLE RD) ON,CIV494,011089983-002,Backhaul Network Services Inc.,2025-10-21,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,43.90001111,-81.31842778,320.0,78.0,100.0,100.372804168677,-0.0356532080656611,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-65.79,-87.5,Wingham (237 Alice St) ON,CHV288,011098528-002,Backhaul Network Services Inc.,2025-08-28,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.315,-77.93941667,499.0,70.0,90.0,43.7504460342017,-0.317793473575444,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-68.27,-87.5,"MAYNOOTH(68 Steeles Road),ON",CHU895,011094091-002,Backhaul Network Services Inc.,2025-08-13,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.56705278,-79.16888889,368.0,101.0,110.9,16.362032417821,-0.238338290842546,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-67.92,-87.5,ELDEE (BEHNKE RD 21 & OM 63) ON,CHU817,011098546-002,Backhaul Network Services Inc.,2025-08-14,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.98700833,-78.09309444,463.0,66.0,106.0,69.0298072767882,-0.197598396810983,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.4,-64.67,-86.0,Paudash Lake (1165 Gander Road) ON,VBE670,010031825-007,Backhaul Network Services Inc.,2025-06-01,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.41636111,-80.85419444,350.0,57.0,106.0,330.130150824193,-0.296572296624397,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-64.0,-87.5,ARNOTT (396414 CONC RD 2) ON,CHY994,011078204-002,Backhaul Network Services Inc.,2025-03-24,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.23901667,-76.19953333,141.0,55.0,90.0,233.021791820941,0.23660735558701,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-67.73,-87.5,ALMONTE (5648 MARTIN STREET NORTH) ON,CJL953,011078197-002,Backhaul Network Services Inc.,2025-04-03,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.56541667,-76.78786944,178.0,85.0,100.0,11.4799889953672,-0.185650324029592,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-65.4,-87.5,HALEY STATION (1359 HALEY ROAD) ON,CHY783,011075276-002,Backhaul Network Services Inc.,2025-02-28,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.11780556,-78.49869444,450.0,45.0,100.0,27.3159415919703,0.0508813226186158,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-64.65,-86.0,EAGLE LAKE (1279 BUSHWOLF LAKE ROAD) ON,VFG889,011075294-002,Backhaul Network Services Inc.,2025-02-07,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.58580556,-78.25272222,253.0,75.0,90.0,176.221729917362,-0.0236330518742996,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-67.92,-87.5,TRENT LAKES (77 JACK HILL'S RD) ON,CHY704,011074839-002,Backhaul Network Services Inc.,2025-02-04,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.2645,-76.78665833,363.0,30.0,50.0,116.246378027286,-0.281493845217842,40.8,1.5,,A,"Andrew, Div of CommScope",HX6-7W,G,,,1.3,-65.94,-87.5,Madawaska (30 Barrett Chute Rd) ON,CIN825,011055422-002,Backhaul Network Services Inc.,2025-01-29,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.07069444,-79.51575,307.0,102.0,110.0,260.538015150329,-0.275079415116632,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-63.3,-87.5,NIPISSING (335 KING ROAD) ON,CHY659,011073312-002,Backhaul Network Services Inc.,2025-01-24,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.79827778,-81.27819444,190.0,48.0,79.7,77.8425519088808,0.204450677565565,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-67.38,-87.5,Red Bay (Thomas St / Huron Rd) ON,CHX497,011072406-002,Backhaul Network Services Inc.,2025-01-22,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.50755556,-77.09330556,180.0,80.0,89.0,256.322877971382,-0.0967977089382275,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-67.59,-87.5,Erinsville (425 Clearview Rd) ON,CHY592,011072170-002,Backhaul Network Services Inc.,2025-01-31,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.04311111,-78.49969444,405.0,58.5,64.1,111.700665722037,0.0993410871091785,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-65.97,-87.5,Haliburton (84 Skyline Park Rd) ON,VFE831,010912554-003,Backhaul Network Services Inc.,2025-02-06,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.03637222,-76.25302778,147.0,60.0,97.5,276.548860259502,0.20793271720515,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,0.8,-67.32,-87.5,PERTH (1208 DRUMMOND CONCESSION 10B RD) ON,CHY344,011037556-002,Backhaul Network Services Inc.,2024-12-27,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,49.39111667,-82.35759722,228.0,71.0,123.0,103.06640410742,0.0368331680581036,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-63.55,-86.0,KAPUSKASING(CLEAR LAKE ROAD) ON,CHQ898,011069079-002,Backhaul Network Services Inc.,2024-12-14,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.38113889,-82.65269444,374.0,64.5,76.5,203.163090016438,-0.484730266095693,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-66.65,-87.5,Elliot Lake (Roman Ave / Willoughby Rd) ON,VBE698,011069824-002,Backhaul Network Services Inc.,2024-12-30,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.81555556,-77.09611111,153.0,24.0,24.0,71.0384854697063,0.0204850440556272,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-64.34,-87.5,PEMBROKE (400 BELL ST) ON,VEM324,011069091-002,Backhaul Network Services Inc.,2024-12-13,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,48.52975,-80.75922222,270.0,82.0,91.9,88.8784210494757,-0.13638466261968,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-66.25,-87.5,Shillington (1181 Fretz Rd S) ON,CHQ818,011068769-002,Backhaul Network Services Inc.,2024-12-09,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.21594444,-77.38116667,102.0,75.0,91.0,50.0858588639059,0.10669225787527,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,0.8,-66.58,-87.5,Belleville (86B Short St) ON,XKU593,011068791-002,Backhaul Network Services Inc.,2024-12-06,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.26233333,-78.60652778,436.0,72.0,85.0,174.613127911882,-0.066511585196844,44.4,0.9,,A,"Andrew, Div of CommScope",USX10-7W 10FT 7G/8G,G,,,1.3,-64.0,-87.5,"Haliburton (Havelock Lake Ln, Part Lot 20, Concession 6) ON",CHY319,011068161-002,Backhaul Network Services Inc.,2024-12-31,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,43.74072222,-80.93366667,387.0,73.0,91.4,123.800307860193,-0.0442491705108872,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,4.8,-63.93,-86.0,LISTOWEL (5837 LINE 87) ON,VBE680,011067594-002,Backhaul Network Services Inc.,2024-11-28,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.49550556,-84.02434167,263.0,52.0,97.4,289.620928329147,-0.274311496671159,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-65.69,-87.5,ECHO BAY (9998 HIGHWAY 638) ON,CHW302,011064176-002,Backhaul Network Services Inc.,2024-10-21,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.57901389,-80.86348611,303.0,80.0,100.0,321.914339354276,-0.271134012391902,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-66.78,-87.5,OWEN SOUND (203580 HIGHWAY 26) ON,CHN337,011056119-002,Backhaul Network Services Inc.,2024-08-05,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,47.40968611,-79.66714444,302.0,62.0,100.0,1.45954700943961,-0.484714518188142,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,0.8,-63.0,-86.5,HAILEYBURY (LOT 1 CONCESSION 9) ON,CHN328,010975386-002,Backhaul Network Services Inc.,2024-08-16,False,False,0.0,15.0
RX,7800.0,30.0,30000.0,30M0D7W,1024-QAM,True,1.25|10|30,A,L,B,44.19061111,-77.35969444,95.0,37.0,50.0,133.503396972386,0.00575202563028713,40.8,1.5,,A,"Andrew, Div of CommScope",HX6-7W,G,,,4.3,-65.28,-92.0,Belleville (155 Jamieson Bone Rd) ON,CGM334,011044336-002,Backhaul Network Services Inc.,2024-06-17,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.32166667,-83.78361111,204.0,65.0,108.0,335.611711753154,0.410566576690405,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-67.6,-87.5,BRUCE MINES (757 CONCESSION 5 RD) ON,VDE888,011037682-002,Backhaul Network Services Inc.,2024-05-28,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.94036111,-79.97019444,261.0,72.4,90.0,57.5418423806386,-0.0511703383611682,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-63.28,-86.0,Port Loring (425 East Rd) ON,CHM531,011033511-002,Backhaul Network Services Inc.,2024-05-28,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.95591667,-76.54302778,204.0,68.8,100.0,130.338289252087,-0.226106814378495,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-66.18,-87.5,Lanark Highlands (PT LT 9 CON 9 DALHOUSIE PT 1) ON,CHF232,011022190-002,Backhaul Network Services Inc.,2024-05-14,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.63361111,-79.51972222,316.0,75.0,100.0,262.16987249554,-0.0517632571684789,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-66.83,-87.5,Magenawan (155 Lakeview Dr. W) ON,VFG597,011037914-002,Backhaul Network Services Inc.,2024-05-29,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.32698333,-75.284225,73.0,77.0,100.0,61.9848830363975,-0.133362580524161,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-62.55,-87.5,Embrun (387 St Thomas Rd) ON,CJL913,011020858-002,Backhaul Network Services Inc.,2024-06-07,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,M,A,43.01330556,-81.26636111,240.0,49.5,60.0,345.274982533789,0.273856477074105,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-68.0,-87.5,London (1265 Richmond St) ON,VDS213,010031017-007,Backhaul Network Services Inc.,2024-04-16,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.05058333,-74.67752778,53.0,57.0,69.5,1.23807091183312,0.0778125792643539,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-62.98,-87.5,South Glengarry (6367 Boundary Rd) ON,CGA702,011021462-002,Backhaul Network Services Inc.,2024-05-27,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.58591667,-77.23941667,190.0,30.0,100.0,233.618165832592,0.362212866524133,40.8,1.5,,A,"Andrew, Div of CommScope",HX6-7W,G,,,1.3,-65.82,-87.5,Golden Lake (3216 Lake Dore Rd) ON,CHD482,011022583-002,Backhaul Network Services Inc.,2024-04-05,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,47.97770833,-80.04178889,296.0,65.0,92.0,354.396708478061,0.0829676896464241,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-68.61,-87.5,NORTH TARZWELL (6095 HWY 11) ON,CHK713,011026306-002,Backhaul Network Services Inc.,2024-02-16,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.146,-75.08963889,85.0,75.0,91.0,120.232797412648,-0.0929454653341933,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W-6GF,G,,,1.3,-62.67,-86.0,Finch (53 Main St) ON,CHC955,011004385-002,Backhaul Network Services Inc.,2024-03-21,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.72066389,-75.49906111,90.0,65.4,116.0,42.7886371429547,-0.0618654580148465,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,4.3,-66.06,-86.0,PRESCOTT (HWY 2 / SCOTT ST) ON,CYF676,010031521-005,Backhaul Network Services Inc.,2024-01-05,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.28763889,-78.52213889,179.0,103.0,129.0,108.6700872142,-0.040450031128931,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-65.66,-86.0,MATTAWA (1994 HWY 17 E) ON,CHK208,011010355-002,Backhaul Network Services Inc.,2023-12-15,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.19936111,-83.02211111,190.0,95.0,108.0,86.2988773233114,-0.0389608249510435,43.5,1.0,,A,"Andrew, Div of CommScope",UHX8-77GD,G,,,4.8,-67.5,-86.0,Blind River (26060 Hwy 17) ON,VDE889,010031865-003,Backhaul Network Services Inc.,2023-11-29,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,46.145,-80.42930556,227.0,75.0,80.0,224.183647522937,-0.0562496876262319,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-68.0,-87.5,Noelville (190 St David St N) ON,CIO519,010030781-004,Backhaul Network Services Inc.,2023-10-13,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.27111111,-77.97166667,461.0,98.5,122.0,59.9139990458523,-0.290238676465326,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,1.3,-65.5,-86.0,MAYNOOTH (1192A HWY 127) ON,CHB697,010960487-002,Backhaul Network Services Inc.,2023-09-08,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.09930556,-75.68538889,87.0,50.0,96.0,186.895069772127,-0.0157092831682719,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,1.3,-61.28,-87.5,North Gower (2394 Callendor Rd) ON,XKX914,010968463-002,Backhaul Network Services Inc.,2023-08-22,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.79425,-76.68713889,226.0,103.0,122.0,1.43388485778745,-0.11806034112957,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,0.8,-68.52,-86.0,SHARBOT LAKE (24709B HWY 7) ON,VAD432,010975337-002,Backhaul Network Services Inc.,2023-06-30,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.67872222,-77.58013889,287.0,65.0,110.0,8.87407552117178,0.0785927795689274,44.4,0.9,,A,"Andrew, Div of CommScope",HX10-7W-6GF,G,,,1.3,-62.86,-87.5,Millbridge (8887 Old Hastings Rd) ON,CHX395,010968468-002,Backhaul Network Services Inc.,2023-05-12,False,False,0.0,15.0
RX,7800.0,30.0,30000.0,30M0D7W,1024-QAM,True,1.25|10|30,A,L,B,45.56522222,-75.12508333,55.0,45.0,75.0,48.456484175972,0.632543166090438,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,4.3,-70.0,-92.0,WENDOVER (111 COUNTY ROAD 19) ON,CHO290,010890426-002,Backhaul Network Services Inc.,2023-01-25,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,256-QAM,True,1.25|10|30,A,L,B,44.79833333,-81.27822222,187.0,50.0,75.0,171.492564627891,-0.0139280890159853,43.4,1.4,,A,"Andrew, Div of CommScope",HPX8-77,G,,,4.3,-68.0,-100.5,Red Bay (Thomas St / Huron Rd) ON,CHX497,010886944-002,Backhaul Network Services Inc.,2023-01-15,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,M,A,42.11666667,-83.10472222,183.0,43.0,52.0,41.0375910649993,-0.0528120097640637,43.5,1.0,,A,"Andrew, Div of CommScope",UHX8-77GD,G,,,4.5,-65.49,-86.0,AMHERSTBURG (LOT 4 CONC 1) ON,VAD433,010031697-004,Backhaul Network Services Inc.,2023-01-16,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.44138889,-77.83444444,201.0,77.0,91.0,239.931446480584,-0.0504043675873788,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,4.5,-67.21,-86.0,HAVELOCK (N/O HWY 7 & 6TH LINE) ON,VAD427,010076527-003,Backhaul Network Services Inc.,2022-12-23,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,42.76788889,-80.47472222,229.0,66.0,90.0,297.936668612989,0.00306849777658206,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,4.5,-66.55,-86.0,SIMCOE (174 MCDOWELL RD E) ON,CFB871,010958911-002,Backhaul Network Services Inc.,2023-01-30,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.39888889,-76.60944444,216.0,72.0,92.0,146.848106309516,-0.185035959155886,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,4.3,-70.0,-86.0,"Burnstown (2195-B, HWY-52, LOT 21, McNab) ON",CGB826,010860386-002,Backhaul Network Services Inc.,2022-10-05,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.90722222,-80.57388889,200.0,60.0,90.0,356.499791019958,-0.0106715940729651,40.8,1.5,,A,"Andrew, Div of CommScope",HX6-7W,G,,,4.8,-68.0,-86.0,KEY RIVER (2780 HWY 69) ON,CIJ955,010033057-004,Backhaul Network Services Inc.,2022-07-30,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.80722222,-79.39333333,399.0,53.0,127.0,160.91667114386,-0.0631466650891588,44.4,0.9,,A,"Andrew, Div of CommScope",HX10-7W-6GF,B,,,1.3,-65.0,-85.0,SUNDRIDGE (700 TOWER RD) ON,XKX942,010069283-006,Backhaul Network Services Inc.,2022-05-27,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,42.31672222,-82.02261111,201.0,52.5,76.0,238.224621835558,-0.0601427655454557,43.5,1.0,,A,"Andrew, Div of CommScope",UHX8-77GD,G,,,4.8,-63.65,-86.0,Blenheim (19712 Lagoon Rd) ON,VEA431,010031377-005,Backhaul Network Services Inc.,2022-03-21,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,,B,44.33988889,-76.15078333,92.0,50.7,70.0,261.969585650765,0.0342600285115509,43.4,1.4,,A,"Andrew, Div of CommScope",HPX8-77,G,,,4.8,-67.94,-86.0,Gananoque (600 King St E) ON,CFT651,010817908-003,Backhaul Network Services Inc.,2022-03-31,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,42.58978889,-81.67588056,213.0,45.5,60.0,233.987542156936,-0.0255453583648569,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,4.8,-68.0,-86.0,WEST ELGIN (22717 DOWNIE LINE) ON,VYB659,010278496-004,Backhaul Network Services Inc.,2022-03-28,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,45.13222222,-78.79305556,393.0,59.5,120.0,155.630205840476,-0.208983637404781,41.0,1.2,,A,"Andrew, Div of CommScope",UHX6-77,G,,,4.8,-68.15,-86.0,"HALIBURTON (PL 6/7, CONC 11/12) ON",VFG285,010032559-004,Backhaul Network Services Inc.,2022-03-31,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.79422222,-76.68716667,226.0,56.0,122.0,183.547367170005,-0.0964242569255484,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,4.8,-70.0,-86.0,SHARBOT LAKE (HWY 7/ MCQUAID RD) ON,VAD432,010032241-005,Backhaul Network Services Inc.,2022-02-18,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,,B,44.32361111,-76.18583333,100.0,84.0,91.0,65.1179254987436,-0.0254100039471037,41.0,1.2,,A,"Andrew, Div of CommScope",UHX6-77GE,G,,,4.8,-68.0,-86.0,GANANOQUE (5210 KING ST W) ON,XKU598,010032107-004,Backhaul Network Services Inc.,2022-02-11,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,,B,42.80777778,-81.56583333,217.0,80.0,100.0,2.0514518407866,-0.0693455156146556,42.9,1.1,,A,"Andrew, Div of CommScope",USX8-7W,G,,,4.8,-68.0,-86.0,MELBOURNE (6278 LONGWOODS RD) ON,VEM701,010068241-003,Backhaul Network Services Inc.,2022-03-21,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,,B,44.51888889,-76.58166667,189.0,85.0,100.0,205.087762268997,-0.140731536110624,41.0,1.2,,A,"Andrew, Div of CommScope",UHX6-77,G,,,4.8,-68.17,-86.0,FRONTENAC PARK (7599 BEDFORD RD) ON,CKY598,010033633-004,Backhaul Network Services Inc.,2022-03-31,False,False,0.0,15.0
RX,7800.0,30.0,27400.0,27M4D7W,4096-QAM,True,1.25|10|30,A,L,B,44.21594444,-77.38116667,102.0,58.5,91.0,191.075755425777,-0.078397783632969,40.6,1.5,,A,"Andrew, Div of CommScope",USX6-7W,G,,,4.8,-70.6,-86.0,Belleville (86B Short St) ON,XKU593,010030843-006,Backhaul Network Services Inc.,2022-02-11,False,False,0.0,15.0
